prompt_id,input_tokens,output_tokens,runtime_seconds,energy_joules
82.0,13,63,1.7248613834381104,382.5925
83.0,7,57,1.652151107788086,385.4465
84.0,13,63,1.7347784042358398,350.95500000000004
85.0,22,72,1.6313071250915527,334.593
86.0,9,59,1.4164223670959473,259.973
87.0,11,61,1.4573478698730469,283.766
88.0,7,57,1.455394983291626,258.006
89.0,7,19,0.3573501110076904,103.2625
90.0,9,59,2.4343514442443848,430.69
91.0,7,57,1.8313608169555664,315.5215
92.0,8,58,1.4352293014526367,212.35700000000003
93.0,8,58,1.5343706607818604,325.7545
94.0,13,63,1.601327896118164,333.13750000000005
95.0,7,57,1.5225615501403809,362.733
96.0,13,63,1.5031399726867676,248.3635
97.0,22,72,1.4486632347106934,277.24350000000004
98.0,9,59,1.3873255252838137,254.5775
99.0,11,61,1.4735162258148191,260.3665
100.0,7,57,1.4198973178863523,244.11150000000004
101.0,7,19,0.4131114482879638,62.633
102.0,16,66,1.6957614421844482,369.3035
103.0,9,59,1.6294608116149902,361.244
104.0,13,63,1.582528829574585,314.18
105.0,14,64,1.5781943798065186,351.084
106.0,9,59,1.5297985076904297,326.26
107.0,10,60,1.7403688430786133,383.4715
108.0,13,63,1.687832593917847,396.806
109.0,15,40,0.9351475238800048,177.296
110.0,6,56,1.5125341415405271,302.14250000000004
111.0,16,66,1.463823318481445,294.4415
112.0,8,58,1.479902744293213,262.404
113.0,7,57,1.4588289260864258,286.8335
114.0,10,60,1.373981475830078,255.187
115.0,11,61,1.4451522827148438,285.6535
116.0,9,59,1.4327518939971924,267.3845
117.0,11,61,1.425628423690796,228.4345
118.0,10,60,1.4822707176208496,219.7375
119.0,14,64,1.4868853092193604,272.9615
120.0,12,62,1.6977767944335938,338.90250000000003
121.0,8,34,0.9111981391906738,185.7445
122.0,15,65,1.3864588737487793,293.196
123.0,10,60,1.4466233253479004,233.765
124.0,12,62,1.4588847160339355,262.5225
125.0,16,48,0.982429027557373,188.8295
126.0,10,60,1.4860453605651855,270.0965
127.0,9,59,2.0426342487335205,481.9785
128.0,13,63,1.8711836338043213,337.382
129.0,11,61,1.9841508865356443,336.0195
130.0,9,59,1.8593194484710691,307.786
131.0,9,59,1.9754877090454104,330.5615
132.0,11,61,1.9299111366271973,317.85200000000003
133.0,9,59,2.0059967041015625,318.1005
134.0,23,73,1.86939549446106,324.0135
135.0,9,59,1.967362403869629,340.7525
136.0,11,61,1.923213243484497,341.4755
137.0,8,58,1.696605205535889,352.88
138.0,7,57,1.924690008163452,394.2335
139.0,8,58,1.947108507156372,302.31
140.0,11,60,1.925971269607544,336.632
141.0,10,60,1.8470687866210935,342.16150000000005
142.0,10,60,1.570460557937622,377.3325
143.0,10,60,1.6122565269470217,318.5185
144.0,18,68,1.649625539779663,332.064
145.0,17,67,1.5437917709350586,323.665
146.0,9,59,1.6402604579925537,370.67050000000006
147.0,11,45,1.095799446105957,248.9885
148.0,7,57,1.6856298446655271,362.4475
149.0,11,29,0.7482471466064453,174.8135
150.0,11,61,1.5194272994995115,367.64200000000005
151.0,10,39,0.9757559299468994,174.0965
152.0,9,59,1.7255268096923828,357.48299999999995
153.0,11,35,0.8146674633026123,169.20049999999998
154.0,10,60,1.4875695705413818,255.186
155.0,14,64,1.473064661026001,283.6975
156.0,11,61,1.5152583122253418,278.502
157.0,8,58,1.5967495441436768,284.5075
158.0,9,59,1.4958643913269043,277.979
159.0,9,59,1.611889123916626,345.09450000000004
160.0,10,60,1.5908524990081787,338.05
161.0,13,63,1.573841571807861,371.1765
162.0,5,55,1.5664331912994385,363.938
163.0,9,59,1.49084210395813,285.78
164.0,11,61,1.4323265552520752,228.5375
165.0,10,60,1.4267399311065674,271.206
166.0,8,58,1.4640507698059082,218.793
167.0,13,63,1.6253480911254885,318.8455
168.0,11,42,0.9442834854125975,172.4475
169.0,31,81,1.5553734302520752,354.5635
170.0,18,68,1.5142719745635986,345.2065
171.0,27,49,0.715742826461792,200.377
172.0,11,61,1.566349744796753,322.704
173.0,11,61,1.538094997406006,393.6255
174.0,13,63,1.957769632339477,311.014
175.0,13,63,1.627274990081787,351.732
176.0,11,61,1.5292913913726809,378.1685
177.0,10,60,1.8157713413238523,296.877
178.0,10,60,1.580763578414917,371.6110000000001
179.0,17,60,1.7154300212860107,287.2735
180.0,16,66,1.6166419982910156,365.26
181.0,11,44,1.159641981124878,289.996
182.0,9,59,1.4447827339172363,227.241
183.0,8,58,1.472637414932251,289.7995
184.0,14,64,1.5335805416107178,344.843
185.0,8,37,0.9015755653381348,196.211
186.0,7,57,1.530214786529541,338.63500000000005
187.0,19,69,1.5909621715545654,307.156
188.0,6,56,1.8785269260406492,338.22100000000006
189.0,10,60,1.9554381370544436,310.0355
190.0,9,59,2.497083902359009,478.9725
191.0,7,57,1.6210432052612305,371.7565
192.0,8,58,1.653205633163452,334.2875
193.0,8,58,1.630396842956543,385.344
194.0,13,63,1.693483591079712,342.249
195.0,7,57,1.6697778701782229,382.897
196.0,13,63,1.6706461906433103,386.2675
197.0,22,72,1.7300546169281006,387.857
198.0,9,59,1.636585712432861,340.4015
199.0,11,61,1.73307466506958,336.26300000000003
200.0,7,57,1.5075445175170898,266.305
201.0,7,19,0.3768706321716308,79.7895
202.0,16,66,1.7668559551239014,339.464
203.0,9,59,1.5710461139678955,357.37100000000004
204.0,13,63,1.6674797534942627,368.804
205.0,14,64,1.5641632080078125,364.152
206.0,9,59,1.7984204292297363,355.308
207.0,10,60,1.579509735107422,358.78700000000003
208.0,13,63,1.609398365020752,361.408
209.0,15,40,0.8380312919616699,197.7
210.0,6,56,1.5383846759796145,380.973
211.0,16,66,1.5077927112579346,274.024
212.0,8,58,1.5494203567504885,341.798
213.0,7,57,1.404801368713379,242.101
214.0,10,60,1.5286226272583008,352.4945
215.0,11,61,1.4457743167877195,293.172
216.0,9,59,1.576056957244873,330.472
217.0,11,61,1.5812110900878906,340.0615
218.0,10,60,1.453584909439087,266.4465
219.0,14,64,1.6011435985565186,356.1555
220.0,12,62,1.469595432281494,251.0735
221.0,8,34,0.910086154937744,142.1905
222.0,15,65,1.552727222442627,294.0975
223.0,10,60,1.3785645961761477,293.6305
224.0,12,62,1.603523015975952,324.2615
225.0,16,48,1.016444206237793,272.27250000000004
226.0,10,60,1.6692214012145996,388.62
227.0,9,59,1.7372846603393557,312.114
228.0,13,63,1.6987416744232178,332.748
229.0,11,61,1.6986608505249023,298.189
230.0,9,59,1.7470483779907229,375.9895
231.0,9,59,1.7100636959075928,335.2675
232.0,11,61,1.7288696765899658,341.7845
233.0,9,59,1.7174198627471924,303.2405
234.0,23,73,1.673011302947998,365.89
235.0,9,59,1.525956630706787,329.7475
236.0,11,61,1.716581106185913,380.6395
237.0,8,58,1.5513453483581543,334.24850000000004
238.0,7,57,1.8980154991149905,354.095
239.0,8,58,1.6019930839538574,373.989
240.0,11,60,1.726368427276611,335.4705
241.0,10,60,1.7074365615844729,392.6345
242.0,10,60,1.7349181175231934,352.85799999999995
243.0,10,60,1.6917200088500977,379.1505
244.0,18,68,1.6193830966949463,352.0525
245.0,17,67,1.611405849456787,369.171
246.0,9,59,1.6791296005249023,352.046
247.0,11,45,1.4652197360992432,294.0235
248.0,7,57,1.9995148181915283,359.3655
249.0,11,29,0.6926684379577637,193.9315
250.0,11,61,1.481899976730347,287.2505
251.0,10,39,1.1149449348449707,267.325
252.0,9,59,1.585481882095337,354.95500000000004
253.0,11,35,1.062527418136597,289.4325
254.0,10,60,2.019115686416626,434.451
255.0,14,64,2.156990766525269,457.3855
256.0,11,61,1.9026916027069087,242.5615
257.0,8,58,1.6792993545532229,313.924
258.0,9,59,1.4482338428497314,288.7075
259.0,9,59,1.7079379558563232,359.78000000000003
260.0,10,60,1.7440366744995115,363.6595
261.0,13,63,1.6041345596313477,285.9885
262.0,5,55,2.036980152130127,439.9895
263.0,9,59,1.989265203475952,351.02750000000003
264.0,11,61,1.8972511291503904,374.481
265.0,10,60,1.9589438438415527,316.604
266.0,8,58,1.653578519821167,310.6945
267.0,13,63,1.495917558670044,225.9595
268.0,11,42,1.2157232761383057,266.9015
269.0,31,81,1.988981008529663,372.8015
270.0,18,68,1.989159345626831,340.4175
271.0,27,49,0.8379526138305664,166.011
272.0,11,61,1.4434092044830322,288.884
273.0,11,61,1.5388004779815674,317.154
274.0,13,63,1.5313470363616943,352.8385
275.0,13,63,1.4927701950073242,258.2295
276.0,11,61,1.844529151916504,297.862
277.0,10,60,1.9982268810272217,397.8925
278.0,10,60,1.6278398036956787,334.6205
279.0,17,60,1.4880249500274658,269.2955
280.0,16,66,1.4536302089691162,295.71
281.0,11,44,1.3073084354400637,278.057
282.0,9,59,1.7104144096374512,351.708
283.0,8,58,1.509202480316162,238.8855
284.0,14,64,1.6468665599822998,358.6785
285.0,8,37,0.9903109073638916,190.432
286.0,7,57,1.5910003185272217,351.22450000000003
287.0,19,69,1.691286325454712,381.9
288.0,6,56,1.7640602588653564,361.43
289.0,10,60,1.594265699386597,374.101
290.0,9,59,1.6340866088867188,334.7655
291.0,9,59,1.6349010467529297,321.3765
292.0,14,60,1.5338311195373535,367.6915
293.0,9,59,1.5794320106506348,336.5245
294.0,8,58,1.6223270893096924,390.123
295.0,13,63,1.5260658264160156,364.7125
296.0,9,59,1.63634991645813,376.8345000000001
297.0,10,60,1.587367296218872,335.645
298.0,13,63,1.529785394668579,342.992
299.0,12,62,1.461055040359497,265.942
300.0,10,60,1.4736123085021973,264.98
301.0,17,67,1.4972004890441897,258.094
302.0,11,47,1.187429666519165,271.7945
303.0,11,47,1.3219218254089355,247.469
304.0,9,35,0.7756812572479248,158.5355
305.0,11,61,1.4353787899017334,272.0625
306.0,10,60,1.530500888824463,358.43
307.0,13,39,0.7783186435699463,153.2985
308.0,7,57,1.5384347438812256,345.322
309.0,9,59,1.4760971069335938,274.338
310.0,10,35,0.7846064567565918,183.8955
311.0,9,59,1.6061482429504397,388.6395
312.0,13,63,1.7745699882507324,350.48650000000004
313.0,8,58,1.6597468852996826,391.182
314.0,14,64,1.6085474491119385,357.7835
315.0,15,65,1.6084916591644287,351.233
316.0,12,62,1.499173879623413,296.482
317.0,18,68,1.5673909187316897,385.786
318.0,11,61,1.4984889030456543,281.975
319.0,12,62,1.4885036945343018,265.3825
320.0,12,62,1.4472012519836426,241.45550000000003
321.0,11,61,1.5416347980499268,395.9495
322.0,11,61,1.447742938995361,264.83500000000004
323.0,13,63,1.5505030155181885,354.21750000000003
324.0,12,62,1.477468967437744,269.342
325.0,9,59,1.6971328258514404,382.2035
326.0,10,32,0.8369100093841553,197.533
327.0,6,56,1.5006909370422363,279.895
328.0,12,62,1.5783979892730713,355.7505
329.0,15,65,1.5091252326965332,243.761
330.0,14,64,1.595672369003296,372.229
331.0,12,62,1.4682581424713137,275.087
332.0,16,66,1.4728212356567385,269.7425
333.0,14,64,1.460777759552002,244.76050000000004
334.0,15,65,1.518153429031372,372.415
335.0,31,81,1.3951294422149658,274.8515
336.0,14,64,1.5732407569885254,365.655
337.0,10,60,1.5000040531158447,281.934
338.0,7,57,1.5184130668640137,328.8605
339.0,10,60,1.596343994140625,387.7975
340.0,10,60,1.5475194454193115,354.77
341.0,13,63,1.5692095756530762,349.1945
342.0,6,56,1.6330628395080566,392.4655
343.0,8,58,1.5283198356628418,330.1545
344.0,9,59,1.572399377822876,311.52599999999995
345.0,8,58,1.4218854904174805,272.485
346.0,9,59,1.4786581993103027,249.812
347.0,12,62,1.507875919342041,255.8085
348.0,15,65,1.5071117877960205,278.694
349.0,11,61,1.5159947872161863,322.9155
350.0,12,49,1.0986077785491943,270.6445
351.0,11,40,0.8732466697692871,195.5045
352.0,10,60,1.6424882411956787,324.6305
353.0,8,34,0.8492181301116943,144.048
354.0,9,59,1.533663272857666,340.80100000000004
355.0,9,59,1.722889423370361,375.5765
356.0,11,37,0.8433456420898438,197.101
357.0,15,65,1.6137568950653076,322.12
358.0,8,58,1.700516700744629,363.846
359.0,10,44,1.09666109085083,271.37350000000004
360.0,10,60,1.503749132156372,283.71500000000003
361.0,12,62,1.5567257404327393,369.2305
362.0,10,50,1.2284226417541504,255.228
363.0,18,68,1.8038206100463867,336.4465
364.0,9,59,1.739833116531372,361.3875000000001
365.0,8,58,1.6620440483093262,388.9795
366.0,12,62,1.77378249168396,344.0025
367.0,15,65,1.6218087673187256,342.6025
368.0,11,61,1.7713923454284668,378.1035
369.0,10,60,1.7108707427978516,376.222
370.0,15,65,1.7095649242401123,303.9705
371.0,11,61,1.6689066886901855,355.47400000000005
372.0,9,41,1.005194902420044,281.21950000000004
373.0,9,59,1.5779635906219482,313.36400000000003
374.0,17,66,1.4916117191314695,285.447
375.0,6,56,1.6131806373596191,330.0575
376.0,13,63,1.5451443195343018,365.1335
377.0,12,34,0.6761445999145508,186.779
378.0,11,61,1.6492798328399658,342.86
379.0,11,61,1.6456904411315918,358.08450000000005
380.0,12,62,1.6750757694244385,364.663
381.0,15,65,1.5218234062194824,366.2585
382.0,13,63,1.4875288009643557,284.4735
383.0,9,59,1.529728889465332,379.4955
384.0,10,29,0.6012332439422607,161.4075
385.0,10,60,1.6184194087982178,378.218
386.0,9,59,1.6727311611175537,328.2915
387.0,12,38,0.9741504192352296,163.399
388.0,12,62,1.4622645378112793,259.221
389.0,15,65,1.4930741786956787,254.82
390.0,22,72,1.4023454189300537,284.8755
391.0,12,53,1.3411459922790527,250.031
392.0,12,62,1.7370007038116455,344.737
393.0,22,72,1.6398212909698486,322.0955
394.0,11,61,1.8479797840118408,340.58000000000004
395.0,11,61,1.5577714443206787,339.894
396.0,11,61,1.747305393218994,348.34950000000003
397.0,7,45,1.0928795337677002,274.982
398.0,9,59,1.6814589500427246,361.8185
399.0,7,57,1.5661258697509766,394.27
400.0,13,49,1.1729271411895752,274.18350000000004
401.0,12,62,1.4964585304260254,293.892
402.0,9,32,0.7533364295959473,173.2415
403.0,21,71,1.736424684524536,329.2815
404.0,11,61,1.756636142730713,394.8885
405.0,11,61,1.6910874843597412,378.5595
406.0,10,60,1.7578067779541016,367.865
407.0,9,59,1.7721128463745115,333.1875
408.0,6,56,1.6289081573486328,347.853
409.0,15,65,1.5100140571594238,294.355
410.0,11,61,1.4559342861175537,279.657
411.0,8,58,1.5267674922943115,335.91700000000003
412.0,11,61,1.4344539642333984,283.37100000000004
413.0,15,65,1.6423921585083008,339.7955
414.0,12,62,1.4922029972076416,242.6965
415.0,12,33,0.7810800075531006,192.9835
416.0,10,60,1.5636756420135498,334.093
417.0,19,69,1.4136486053466797,263.203
418.0,9,59,1.5760271549224854,351.9615
419.0,11,61,1.5006651878356934,245.11
420.0,22,72,1.424370050430298,259.027
421.0,9,59,1.6601927280426023,373.34
422.0,23,73,1.541425704956055,379.3115
423.0,13,63,1.664520502090454,329.0895
424.0,17,67,1.5894362926483154,358.17150000000004
425.0,15,65,1.6430659294128418,336.241
426.0,15,65,1.485185146331787,265.8775
427.0,14,64,1.494306564331055,265.86400000000003
428.0,12,62,1.521723747253418,361.034
429.0,14,64,1.6504721641540527,392.0725
430.0,24,74,1.4995739459991455,304.225
431.0,12,62,1.8021554946899412,355.423
432.0,15,65,1.6053578853607178,362.708
433.0,14,64,1.79931902885437,339.687
434.0,14,64,1.704336643218994,357.125
435.0,16,66,1.795531988143921,390.5085
436.0,8,58,1.70837140083313,386.7215
437.0,9,44,1.2598814964294434,274.5795
438.0,12,62,1.994581699371338,307.878
439.0,14,64,2.028102397918701,470.8815
440.0,17,67,1.720966100692749,316.236
441.0,10,60,1.4715111255645752,253.2675
442.0,9,59,1.5817625522613523,340.8625
443.0,11,61,1.468440294265747,268.397
444.0,10,60,1.492809772491455,268.34400000000005
445.0,11,61,1.5281741619110107,345.75
446.0,14,64,1.428297996520996,288.6055
447.0,13,63,1.5151593685150146,389.0055
448.0,26,76,1.5079383850097656,284.4535
449.0,17,38,0.6525008678436279,185.469
450.0,18,68,1.6806926727294922,361.3585000000001
451.0,12,29,0.6257858276367188,178.505
452.0,14,64,1.406212568283081,281.0385
453.0,11,61,1.656064748764038,372.768
454.0,14,64,1.6580092906951904,377.997
455.0,15,65,1.5571157932281494,322.36850000000004
456.0,11,61,1.6499474048614502,349.805
457.0,10,33,0.7011041641235352,186.962
458.0,6,56,1.5453002452850342,317.583
459.0,20,70,1.8001530170440674,383.17
460.0,10,34,0.912266969680786,176.844
461.0,11,61,1.9609386920928955,352.673
462.0,11,61,1.9505832195281985,365.4625
463.0,6,56,2.0748190879821777,447.403
464.0,11,37,1.082303524017334,268.2555
465.0,8,58,2.003637313842773,342.706
466.0,9,59,2.0167911052703857,480.1485
467.0,8,58,1.962106227874756,336.85100000000006
468.0,10,60,1.9435575008392332,378.0955
469.0,7,57,1.9412164688110352,304.0715
470.0,14,64,1.855889081954956,390.3525
471.0,18,68,1.932783603668213,338.32449999999994
472.0,12,62,2.123454093933105,413.464
473.0,9,59,1.939028024673462,335.058
474.0,13,63,1.9317269325256348,331.4815
475.0,10,36,0.7855501174926758,170.7055
476.0,10,60,1.635305881500244,360.9415
477.0,8,58,1.5327892303466797,317.6555
478.0,10,60,1.802406311035156,362.7845
479.0,13,63,1.6004254817962646,357.799
480.0,21,71,1.5197968482971191,333.994
481.0,12,62,1.713132381439209,385.8145
482.0,10,60,1.7225573062896729,348.801
483.0,10,60,1.682370901107788,343.9035
484.0,7,57,1.6894149780273438,350.755
485.0,7,57,1.710923671722412,372.0035
486.0,9,59,1.733065843582153,388.452
487.0,11,45,1.0943763256072998,260.614
488.0,7,57,1.5381317138671875,318.7315
489.0,11,61,1.429696559906006,279.1635
490.0,7,57,1.5351059436798096,316.6945
491.0,12,62,1.486985206604004,262.817
492.0,9,59,1.4318864345550537,284.4805
493.0,11,61,1.5243184566497805,387.3045000000001
494.0,14,64,1.4524989128112793,286.895
495.0,11,61,1.4537701606750488,277.8675
496.0,38,88,1.5228922367095947,326.949
497.0,15,65,1.4075355529785156,263.35450000000003
498.0,16,54,1.5112440586090088,367.8445
499.0,21,71,1.963902711868286,330.2945
500.0,8,58,1.7082462310791016,319.77
501.0,11,35,0.7997128963470459,186.266
502.0,10,60,1.500943899154663,257.847
503.0,14,64,1.4917213916778564,268.044
504.0,11,37,0.8009777069091797,157.679
505.0,16,66,1.6673343181610107,371.9225
506.0,11,61,1.5852344036102295,375.411
507.0,9,59,1.5598201751708984,362.413
508.0,9,59,1.4690918922424316,283.347
509.0,12,62,1.4804787635803225,189.0525
510.0,10,60,1.4720723628997805,225.6785
511.0,10,60,1.505052089691162,265.02
512.0,8,34,0.7788269519805908,182.4125
513.0,12,62,1.6406011581420898,335.636
514.0,16,66,1.6495144367218018,368.6095
515.0,14,64,1.767292022705078,369.256
516.0,8,58,1.7291550636291504,347.54549999999995
517.0,8,58,1.6776068210601809,349.767
518.0,12,62,1.802008390426636,364.9085
519.0,12,62,1.769263505935669,350.819
520.0,13,63,1.7635350227355957,355.7855
521.0,7,57,1.56872296333313,324.6635
522.0,7,34,0.9360740184783936,164.0235
523.0,15,65,1.5140876770019531,329.245
524.0,11,61,1.4436891078948977,296.08950000000004
525.0,13,63,1.566438913345337,348.923
526.0,11,51,1.2370169162750244,263.8115
527.0,13,63,1.4550104141235352,272.3125
528.0,10,60,1.4809901714324951,274.137
529.0,8,58,1.487279176712036,268.74
530.0,10,36,0.7864110469818115,179.2345
531.0,15,65,1.7062017917633057,318.2265
532.0,12,45,1.2878916263580322,275.656
533.0,9,59,1.7464849948883057,296.8365
534.0,11,61,1.7109389305114746,317.5385
535.0,16,65,1.6156768798828125,346.7305
536.0,15,33,0.6732461452484131,194.703
537.0,14,64,1.5277729034423828,358.3705
538.0,9,59,1.4024379253387451,282.2885
539.0,8,36,0.8542606830596924,156.2375
540.0,9,34,1.1228961944580078,285.9085
541.0,11,61,1.9928617477416992,381.285
542.0,12,42,1.2716774940490725,262.0585
543.0,11,50,1.4421403408050537,281.205
544.0,16,66,1.4507055282592771,230.3515
545.0,11,61,1.6314175128936768,340.7765
546.0,11,61,1.46307110786438,290.70500000000004
547.0,12,62,1.5669782161712646,352.3225
548.0,5,55,1.4762015342712402,239.436
549.0,10,60,1.4559099674224854,268.7715
550.0,23,73,1.528172254562378,351.7555
551.0,16,66,1.5916333198547363,382.7535
552.0,8,58,1.4623847007751465,255.36850000000004
553.0,12,62,1.5992615222930908,341.896
554.0,13,63,1.4573850631713867,262.2805
555.0,22,72,1.5729036331176758,342.49
556.0,13,63,1.5288045406341553,341.83
557.0,11,61,1.4601359367370603,291.5665
558.0,12,62,1.574110507965088,325.529
559.0,13,63,1.4793896675109863,292.942
560.0,10,60,1.4437532424926758,281.161
561.0,7,57,1.5133609771728516,369.3015
562.0,16,66,1.3783657550811768,285.0685
563.0,11,34,0.7649178504943848,192.2035
564.0,10,48,1.38816237449646,256.3115
565.0,11,61,1.4817235469818115,290.759
566.0,8,60,1.6033368110656738,339.27599999999995
567.0,11,61,1.513619899749756,345.36400000000003
568.0,11,61,1.5858404636383057,347.504
569.0,8,58,1.6603364944458008,324.767
570.0,9,59,1.6887836456298828,355.3655
571.0,13,36,0.7482321262359619,183.4685
572.0,7,57,1.552802562713623,328.778
573.0,11,61,1.5125761032104492,358.2015
574.0,13,63,1.5182185173034668,345.086
575.0,19,69,1.606523513793945,392.917
576.0,8,58,1.4154133796691897,258.759
577.0,14,64,1.5115911960601809,263.427
578.0,15,65,1.4474244117736816,276.4075
579.0,8,58,1.6230366230010986,384.1285
580.0,17,67,2.0156166553497314,363.898
581.0,14,64,1.9718685150146484,312.8035
582.0,6,56,2.008605480194092,354.13800000000003
583.0,13,63,2.033413410186768,412.0365
584.0,10,60,2.049041271209717,399.6635
585.0,6,56,1.9859633445739744,345.8525
586.0,9,59,1.8587439060211184,380.807
587.0,16,66,2.107091426849365,455.3005
588.0,13,63,2.053988218307495,351.291
589.0,8,58,1.8737809658050537,363.962
590.0,16,66,1.5312438011169434,389.822
591.0,11,61,1.6149609088897705,343.514
592.0,11,61,1.468996286392212,265.1185
593.0,8,58,1.6169719696044922,318.81600000000003
594.0,13,63,1.6084494590759275,384.0805
595.0,10,60,1.4501404762268066,236.8605
596.0,11,61,1.5804154872894287,309.079
597.0,10,60,1.4095144271850586,300.9345
598.0,12,62,1.5729641914367676,389.602
599.0,11,61,1.5344951152801514,366.386
600.0,9,32,0.722496747970581,129.9235
601.0,10,45,1.08666729927063,262.7035
602.0,9,39,0.9222209453582764,179.667
603.0,13,35,0.8095293045043945,182.11
604.0,13,63,1.592315912246704,347.837
605.0,11,28,0.6366884708404541,175.7365
606.0,7,57,1.4932940006256104,280.9115
607.0,12,62,1.4355218410491943,285.8765
608.0,11,25,0.5047988891601562,189.9425
609.0,10,60,1.957507848739624,384.824
610.0,10,60,1.959749698638916,377.359
611.0,9,59,2.014336109161377,395.526
612.0,8,58,1.9101853370666504,338.91450000000003
613.0,6,56,2.0071349143981934,329.304
614.0,10,50,1.6483943462371826,366.2095
615.0,16,66,2.0341947078704834,409.755
616.0,9,59,1.5723838806152344,334.1845
617.0,13,63,1.509652614593506,349.442
618.0,16,66,1.478846549987793,282.6985
619.0,11,61,1.567455768585205,372.836
620.0,12,62,1.4373064041137695,269.2245
621.0,16,66,1.5203781127929688,303.585
622.0,18,68,1.5430989265441897,364.5015
623.0,8,58,1.583303451538086,352.229
624.0,14,64,1.656425714492798,318.5155
625.0,16,44,0.8975710868835449,177.4105
626.0,8,58,1.4799156188964844,268.595
627.0,11,61,1.6468613147735596,379.92300000000006
628.0,14,64,1.5117731094360352,337.789
629.0,13,63,1.4901955127716064,231.715
630.0,11,61,1.624305009841919,360.6025
631.0,13,63,1.647928237915039,321.6805
632.0,13,63,1.5665135383605957,302.5795
633.0,10,60,1.6142539978027344,323.9095
634.0,16,66,1.6015636920928955,281.0215
635.0,12,62,1.575847864151001,362.8
636.0,20,70,1.665590524673462,300.5315
637.0,15,65,1.5084762573242188,360.03200000000004
638.0,16,66,1.5980613231658936,379.842
639.0,9,59,1.6260788440704346,385.1215
640.0,6,56,1.4846241474151611,259.6125
641.0,12,62,1.5699858665466309,385.531
642.0,9,38,0.8875551223754883,177.62099999999998
643.0,8,58,1.5430662631988523,353.581
644.0,14,64,1.6174118518829346,332.497
